compound_id,target_id,standard_inchi_key,pkd
CHEMBL1421,Q86Y07,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.49485002168009
CHEMBL1421,Q8IVH8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.19382002601611
CHEMBL1421,Q8N4C8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.36653154442041
CHEMBL1421,Q8NG66,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.32790214206428
CHEMBL1421,Q8NI60,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.72124639904717
CHEMBL1421,Q8TDR2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.11350927482752
CHEMBL1421,Q92918,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.00877392430751
CHEMBL1421,Q99640,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.88605664769316
CHEMBL1421,Q99759,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.55284196865778
CHEMBL1421,Q9H0K1,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,8.19382002601611
CHEMBL1421,Q9H1R3,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.45593195564972
CHEMBL1421,Q9H2G2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.14266750356873
CHEMBL1421,Q9H2K8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.63827216398241
CHEMBL1421,Q9H3Y6,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,7.88605664769316
CHEMBL1421,Q9NRP7,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.67778070526608
CHEMBL1421,Q9NYL2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,7.34678748622466
CHEMBL1421,Q9P289,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.72124639904717
CHEMBL1421,Q9P2K8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.79588001734408
CHEMBL1421,Q9UBE8,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.58502665202918
CHEMBL1421,Q9UF33,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.67778070526608
CHEMBL1421,Q9UKE5,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.69897000433602
CHEMBL1421,Q9UL54,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.26760624017703
CHEMBL1421,Q9Y2K2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,7.55284196865778
CHEMBL1421,Q9Y2U5,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.85387196432176
CHEMBL1421,Q9Y4K4,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,7.34678748622466
CHEMBL1421,Q9Y5S2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,5.67778070526608
CHEMBL1421,Q9Y6R4,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,6.50863830616573
CHEMBL142115,P47811,UQDWAVPZBOQOCI-UHFFFAOYSA-N,9.39794000867204
CHEMBL1423,O43497,YVUQSNJEYSNKRX-UHFFFAOYSA-N,7.39794000867204
CHEMBL1423,P14416,YVUQSNJEYSNKRX-UHFFFAOYSA-N,7.53760200210104
CHEMBL142316,P30994,MFOZPYTUDQEMMW-UHFFFAOYSA-N,6.23000269597146
CHEMBL14249,P0A9J4,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,3.88605664769316
CHEMBL142635,P15823,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,6.7499949715131
CHEMBL142635,P23944,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,7.92996213339225
CHEMBL142635,P43140,HRRBJVNMSRJFHQ-UHFFFAOYSA-N,7.48004081924793
CHEMBL142668,P30994,UHYVILBATXSTKS-UHFFFAOYSA-N,6.35999585346894
CHEMBL142687,A5X5Y0,DNQOMGGYJRBLOX-UHFFFAOYSA-N,7.97448932714742
CHEMBL142687,O95264,DNQOMGGYJRBLOX-UHFFFAOYSA-N,7.97448932714742
CHEMBL142687,P46098,DNQOMGGYJRBLOX-UHFFFAOYSA-N,7.97448932714742
CHEMBL142687,Q70Z44,DNQOMGGYJRBLOX-UHFFFAOYSA-N,7.97448932714742
CHEMBL142687,Q8WXA8,DNQOMGGYJRBLOX-UHFFFAOYSA-N,7.97448932714742
CHEMBL142773,B0FL73,FGAPARDHTDKREN-UHFFFAOYSA-N,6.39999691337226
CHEMBL143022,P14842,XFBPGUPMMWBWAS-UHFFFAOYSA-N,7.2800061736324
CHEMBL143022,P30994,XFBPGUPMMWBWAS-UHFFFAOYSA-N,6.71000993394568
CHEMBL143027,P14842,RJXYBXCQVVCCAR-UHFFFAOYSA-N,7.95000714307986
CHEMBL143027,P30994,RJXYBXCQVVCCAR-UHFFFAOYSA-N,6.61000157739267
CHEMBL1430284,O15294,QCNZVZJVADUKQF-UHFFFAOYSA-N,4.88605664769316
CHEMBL143054,P24941,MZNDNBFMSVMUCX-UHFFFAOYSA-N,3.54363396687096
CHEMBL143054,P28482,MZNDNBFMSVMUCX-UHFFFAOYSA-N,5.30102999566398
CHEMBL143134,P47811,RCOGIBMVENMBNJ-UHFFFAOYSA-N,10
CHEMBL143134,Q16539,RCOGIBMVENMBNJ-UHFFFAOYSA-N,8.99942132638753
CHEMBL143141,P47811,NCSDBBSAVVCWFT-UHFFFAOYSA-N,8.45593195564972
CHEMBL143197,A5X5Y0,NVYPANNIKFKQTB-UHFFFAOYSA-N,9.26892183758586
CHEMBL143197,O70528,NVYPANNIKFKQTB-UHFFFAOYSA-N,6.29999760285775
CHEMBL143197,O95264,NVYPANNIKFKQTB-UHFFFAOYSA-N,9.26892183758586
CHEMBL143197,P46098,NVYPANNIKFKQTB-UHFFFAOYSA-N,9.26892183758586
CHEMBL143197,Q70Z44,NVYPANNIKFKQTB-UHFFFAOYSA-N,9.26892183758586
CHEMBL143197,Q8WXA8,NVYPANNIKFKQTB-UHFFFAOYSA-N,9.26892183758586
CHEMBL143207,P47811,IWLBEANDLWYRTM-UHFFFAOYSA-N,8.22914798835786
CHEMBL14326,P00533,VLRCFULRQZKFRM-KQYNXXCUSA-N,6
CHEMBL143373,P47811,OBWCIXSXYKHZQK-UHFFFAOYSA-N,9.06048074738138
CHEMBL1434,P02768,DYKFCLLONBREIL-KVUCHLLUSA-N,4.92081875395238
CHEMBL1434286,P07550,MXWICZOXPUWAHY-OAHLLOKOSA-N,5.86012091359876
CHEMBL1434286,P08588,MXWICZOXPUWAHY-OAHLLOKOSA-N,6.36957212497498
CHEMBL1434286,P13945,MXWICZOXPUWAHY-OAHLLOKOSA-N,6.63078414258986
CHEMBL143467,B0FL73,OMSWREDBGOSTLF-UHFFFAOYSA-N,7.19997064075587
CHEMBL143467,P10608,OMSWREDBGOSTLF-UHFFFAOYSA-N,7.50003813440381
CHEMBL143467,P18090,OMSWREDBGOSTLF-UHFFFAOYSA-N,7.19997064075587
CHEMBL1435542,P49759,LELRIWOVACJYND-UHFFFAOYSA-N,7.30102999566398
CHEMBL1435542,P49760,LELRIWOVACJYND-UHFFFAOYSA-N,6.42021640338319
CHEMBL1435542,Q13627,LELRIWOVACJYND-UHFFFAOYSA-N,7.08618614761628
CHEMBL1435542,Q8TBX8,LELRIWOVACJYND-UHFFFAOYSA-N,6.55284196865778
CHEMBL1435542,Q9HAZ1,LELRIWOVACJYND-UHFFFAOYSA-N,7.36653154442041
CHEMBL1435847,Q8TBX8,UCPHDGROVFOLTK-UHFFFAOYSA-N,4.95000714307986
CHEMBL1436077,Q8TBX8,PPVZUZPOOWQBMA-UHFFFAOYSA-N,4.20003947259402
CHEMBL1436204,Q8TBX8,XIODWYDECHLFPD-UHFFFAOYSA-N,5.20065945054642
CHEMBL1436389,Q8TBX8,PNDSDWZVQAYPFQ-UHFFFAOYSA-N,5.95078197732982
CHEMBL14364,P31389,KQQJOBYYDOVVTN-UHFFFAOYSA-N,5.59999938302362
CHEMBL14364,P47747,KQQJOBYYDOVVTN-UHFFFAOYSA-N,4.70000006855703
CHEMBL14364,Q9JI35,KQQJOBYYDOVVTN-UHFFFAOYSA-N,8.5003129173816
CHEMBL1436585,O00750,ADJWQFUAOONPHD-UHFFFAOYSA-N,6.38721614328027
CHEMBL1436585,P49759,ADJWQFUAOONPHD-UHFFFAOYSA-N,7.14266750356873
CHEMBL1436585,P49760,ADJWQFUAOONPHD-UHFFFAOYSA-N,6.49485002168009
CHEMBL1436585,Q13627,ADJWQFUAOONPHD-UHFFFAOYSA-N,7.56863623584101
CHEMBL1436585,Q8TBX8,ADJWQFUAOONPHD-UHFFFAOYSA-N,6.50863830616573
CHEMBL1436585,Q9HAZ1,ADJWQFUAOONPHD-UHFFFAOYSA-N,7.52287874528034
CHEMBL1436585,Q9UBF8,ADJWQFUAOONPHD-UHFFFAOYSA-N,6.36653154442041
CHEMBL1437,P07550,SFLSHLFXELFNJZ-QMMMGPOBSA-N,5.4000585530688
CHEMBL1437,P21728,SFLSHLFXELFNJZ-QMMMGPOBSA-N,4.30102999566398
CHEMBL1437083,Q8TBX8,ISHUIJPLAGGONA-UHFFFAOYSA-N,5.54975089168064
CHEMBL143871,A5X5Y0,ZXTPPBDZBKAHMV-UHFFFAOYSA-N,6.69999179744619
CHEMBL143871,O95264,ZXTPPBDZBKAHMV-UHFFFAOYSA-N,6.69999179744619
CHEMBL143871,P46098,ZXTPPBDZBKAHMV-UHFFFAOYSA-N,6.69999179744619
CHEMBL143871,Q70Z44,ZXTPPBDZBKAHMV-UHFFFAOYSA-N,6.69999179744619
CHEMBL143871,Q8WXA8,ZXTPPBDZBKAHMV-UHFFFAOYSA-N,6.69999179744619
CHEMBL143886,P47811,VZZXGCGHBAJFIX-ZEQRLZLVSA-N,10.0177287669604
CHEMBL1439113,O15530,ZAHFRMHMWCBLOL-UHFFFAOYSA-N,5.09691001300806
CHEMBL143937,P30994,IVSGQJPRVWTHND-UHFFFAOYSA-N,5.459999812689
CHEMBL144000,P15823,VDSSOFQYDAIUHS-UHFFFAOYSA-N,7.70996538863748
CHEMBL144000,P23944,VDSSOFQYDAIUHS-UHFFFAOYSA-N,7.84013215290743
CHEMBL144000,P43140,VDSSOFQYDAIUHS-UHFFFAOYSA-N,8.05012229596313
CHEMBL144058,P10276,NHCDZDYMLCAHIV-UHFFFAOYSA-N,4.55284196865778
CHEMBL144058,P10826,NHCDZDYMLCAHIV-UHFFFAOYSA-N,4.67778070526608
CHEMBL144058,P13631,NHCDZDYMLCAHIV-UHFFFAOYSA-N,5.05551732784983
CHEMBL144058,P19793,NHCDZDYMLCAHIV-UHFFFAOYSA-N,5.29242982390206
CHEMBL144224,P15823,LLUFTDXWFHPSPE-UHFFFAOYSA-N,9.34969247686806
CHEMBL144224,P19328,LLUFTDXWFHPSPE-UHFFFAOYSA-N,6.51999305704285
CHEMBL144224,P22086,LLUFTDXWFHPSPE-UHFFFAOYSA-N,6.51999305704285
CHEMBL144224,P22909,LLUFTDXWFHPSPE-UHFFFAOYSA-N,6.51999305704285
CHEMBL144224,P23944,LLUFTDXWFHPSPE-UHFFFAOYSA-N,8.15989390554324
CHEMBL144224,P43140,LLUFTDXWFHPSPE-UHFFFAOYSA-N,7.41998788747058
CHEMBL144238,P15823,PFKANRGJRNXBLW-UHFFFAOYSA-N,8.97061622231479
CHEMBL144238,P23944,PFKANRGJRNXBLW-UHFFFAOYSA-N,9.39040559077478
CHEMBL144238,P43140,PFKANRGJRNXBLW-UHFFFAOYSA-N,8.17005330405836
CHEMBL144263,P15823,YOZQWOACJYQHRK-UHFFFAOYSA-N,8.53017798402184
CHEMBL144263,P19328,YOZQWOACJYQHRK-UHFFFAOYSA-N,5.11999975669933
CHEMBL144263,P22086,YOZQWOACJYQHRK-UHFFFAOYSA-N,5.11999975669933
CHEMBL144263,P22909,YOZQWOACJYQHRK-UHFFFAOYSA-N,5.11999975669933
CHEMBL144263,P23944,YOZQWOACJYQHRK-UHFFFAOYSA-N,7.86012091359876
CHEMBL144263,P43140,YOZQWOACJYQHRK-UHFFFAOYSA-N,7.14002155835798
CHEMBL144360,P30542,KAJVJPLKXGLLDA-UHFFFAOYSA-N,9.5016894462104
CHEMBL144360,P30543,KAJVJPLKXGLLDA-UHFFFAOYSA-N,9.56863623584101
CHEMBL144567,P30994,MFDGTFLMDIUFFP-UHFFFAOYSA-N,7.89997426989214
CHEMBL144677,P15823,FPMVZQFETOYUKV-UHFFFAOYSA-N,8.73048705578208
CHEMBL144677,P19328,FPMVZQFETOYUKV-UHFFFAOYSA-N,5.30999983983123
CHEMBL144677,P22086,FPMVZQFETOYUKV-UHFFFAOYSA-N,5.30999983983123
CHEMBL144677,P22909,FPMVZQFETOYUKV-UHFFFAOYSA-N,5.30999983983123
CHEMBL144677,P23944,FPMVZQFETOYUKV-UHFFFAOYSA-N,8.54975089168064
CHEMBL144677,P43140,FPMVZQFETOYUKV-UHFFFAOYSA-N,6.37999935769993
CHEMBL1447,P02768,OJMMVQQUTAEWLP-KIDUDLJLSA-N,4.92081875395238
CHEMBL144768,P15823,YFEUUISKXLCYAK-UHFFFAOYSA-N,8.01010543628123
CHEMBL144768,P23944,YFEUUISKXLCYAK-UHFFFAOYSA-N,8.17005330405836
CHEMBL144768,P43140,YFEUUISKXLCYAK-UHFFFAOYSA-N,7.23003219867056
CHEMBL144776,P15823,MGVLNZLBZKMKDD-UHFFFAOYSA-N,9.17005330405836
CHEMBL144776,P19328,MGVLNZLBZKMKDD-UHFFFAOYSA-N,5.47000020012271
CHEMBL144776,P22086,MGVLNZLBZKMKDD-UHFFFAOYSA-N,5.47000020012271
CHEMBL144776,P22909,MGVLNZLBZKMKDD-UHFFFAOYSA-N,5.47000020012271
CHEMBL144776,P23944,MGVLNZLBZKMKDD-UHFFFAOYSA-N,8.5003129173816
CHEMBL144776,P43140,MGVLNZLBZKMKDD-UHFFFAOYSA-N,7.96980521464325
CHEMBL1448105,P27694,AAHPIJMQJAZYTM-UHFFFAOYSA-N,3.20273245916928
CHEMBL14484,P31389,IDIWNMVUKUTAIK-UHFFFAOYSA-N,5.49999967865707
CHEMBL14484,P47747,IDIWNMVUKUTAIK-UHFFFAOYSA-N,4.70000006855703
CHEMBL14484,Q9JI35,IDIWNMVUKUTAIK-UHFFFAOYSA-N,7.10001543745061
CHEMBL144876,P15823,XPGQLDMKJHVVMR-UHFFFAOYSA-N,7.78994915012486
CHEMBL144876,P23944,XPGQLDMKJHVVMR-UHFFFAOYSA-N,7.78994915012486
CHEMBL144876,P43140,XPGQLDMKJHVVMR-UHFFFAOYSA-N,7.78994915012486
CHEMBL14506,P06211,IZGXVVBRWLAGSV-CYAQNONDSA-N,6.13667713987954
CHEMBL14506,Q62986,IZGXVVBRWLAGSV-CYAQNONDSA-N,6.13667713987954
CHEMBL145181,P15823,MTOQGCSXHRSHJY-UHFFFAOYSA-N,7.36997914888659
CHEMBL145181,P23944,MTOQGCSXHRSHJY-UHFFFAOYSA-N,8.0301183562535
CHEMBL145181,P43140,MTOQGCSXHRSHJY-UHFFFAOYSA-N,7.77989191195995
CHEMBL145384,P15823,CFTWHHOECOTFCI-UHFFFAOYSA-N,7.17999569319168
CHEMBL145384,P23944,CFTWHHOECOTFCI-UHFFFAOYSA-N,7.28996730093425
CHEMBL145384,P43140,CFTWHHOECOTFCI-UHFFFAOYSA-N,7.10001543745061
CHEMBL1454208,P56817,URPKVELJRWKNQS-UHFFFAOYSA-N,3.94309514866353
CHEMBL1456711,Q8TBX8,ZKZSTXBCQNKWMX-UHFFFAOYSA-N,4.34998404752816
CHEMBL1457293,O15294,CHUTVANWJDALHK-UHFFFAOYSA-N,4.43179827593301
CHEMBL1457864,P61964,XUPWXLOPCYFDQV-UHFFFAOYSA-N,5.85387196432176
CHEMBL145838,P43140,UJPBTWDAEXGRQT-UHFFFAOYSA-N,8.95860731484178
CHEMBL14587,P31389,KFFMRYQMDWYABB-UHFFFAOYSA-N,6.09999903484653
CHEMBL14587,P47747,KFFMRYQMDWYABB-UHFFFAOYSA-N,5.30000020244542
CHEMBL14587,Q9JI35,KFFMRYQMDWYABB-UHFFFAOYSA-N,7.59998036493484
CHEMBL1460,P02768,BXZVVICBKDXVGW-NKWVEPMBSA-N,4.35654732351381
CHEMBL1460757,Q14145,LNENLABLFGGAFF-UGGDCYSXSA-N,5.72124639904717
CHEMBL146227,P14920,BERPCVULMUPOER-UHFFFAOYSA-N,7.88605664769316
CHEMBL1464,P02768,PJVWKTKQMONHTI-UHFFFAOYSA-N,3.97136584422608
CHEMBL1464,P02770,PJVWKTKQMONHTI-UHFFFAOYSA-N,3.59162857871672
CHEMBL1464333,Q12809,ZBHRLPNPRGWPMD-UHFFFAOYSA-N,5.74184180665921
CHEMBL146481,P43140,UVRWMAUASFDRIT-UHFFFAOYSA-N,8.25026368443094
CHEMBL1465185,P48061,DURRDEYKNKAQFB-UHFFFAOYSA-N,2.92081875395238
CHEMBL146601,P15823,KYABJAUFLBOWPP-UHFFFAOYSA-N,7.27002571430044
CHEMBL146601,P23944,KYABJAUFLBOWPP-UHFFFAOYSA-N,8.21968268785985
CHEMBL146601,P43140,KYABJAUFLBOWPP-UHFFFAOYSA-N,6.69999179744619
CHEMBL146724,P15823,PENQVTYQBISCOC-UHFFFAOYSA-N,7.88008458974201
CHEMBL146724,P23944,PENQVTYQBISCOC-UHFFFAOYSA-N,8.25963731050576
CHEMBL146724,P43140,PENQVTYQBISCOC-UHFFFAOYSA-N,7.04000516167158
CHEMBL14690,Q9JI35,UCAIEVHKDLMIFL-UHFFFAOYSA-N,9.80134291304558
CHEMBL14690,Q9Y5N1,UCAIEVHKDLMIFL-UHFFFAOYSA-N,10
CHEMBL147156,P30542,FBWBTGGYCPTOPB-UHFFFAOYSA-N,9.43179827593301
CHEMBL147241,P25103,OPIVNHLWYYGXFZ-UHFFFAOYSA-N,7.79997073344623
CHEMBL147301,P25103,YSAFJLLWAYOWIJ-UHFFFAOYSA-N,8
CHEMBL147308,P21731,FACJEJPQFUXMOA-JQAMDZJQSA-N,6.31605286924849
CHEMBL147394,P07550,GFHUGJLWHJTRNH-UHFFFAOYSA-N,4.94633085672189
CHEMBL147394,P08588,GFHUGJLWHJTRNH-UHFFFAOYSA-N,4.94633085672189
CHEMBL147394,P13945,GFHUGJLWHJTRNH-UHFFFAOYSA-N,4.94633085672189
CHEMBL147444,P21731,AQQCPDIIPNDMEK-WKULSOCRSA-N,7.56383735295924
CHEMBL1474834,O00750,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.46852108295775
CHEMBL1474834,O75747,PMDAVRLCSZSLRH-UHFFFAOYSA-N,7.39794000867204
CHEMBL1474834,P48736,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.43179827593301
CHEMBL1474834,P49759,PMDAVRLCSZSLRH-UHFFFAOYSA-N,7.74472749489669
CHEMBL1474834,P49760,PMDAVRLCSZSLRH-UHFFFAOYSA-N,7.22914798835786
CHEMBL1474834,Q13163,PMDAVRLCSZSLRH-UHFFFAOYSA-N,7.32790214206428
CHEMBL1474834,Q13627,PMDAVRLCSZSLRH-UHFFFAOYSA-N,7.88605664769316
CHEMBL1474834,Q56UN5,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.72124639904717
CHEMBL1474834,Q8TBX8,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.44369749923271
CHEMBL1474834,Q8TD08,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.36653154442041
CHEMBL1474834,Q92630,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.31875876262441
CHEMBL1474834,Q9HAZ1,PMDAVRLCSZSLRH-UHFFFAOYSA-N,8.30102999566398
CHEMBL1474834,Q9Y463,PMDAVRLCSZSLRH-UHFFFAOYSA-N,6.52287874528034
CHEMBL14754,P31389,RUKMQESGYBPCTL-UHFFFAOYSA-N,5
CHEMBL14754,P47747,RUKMQESGYBPCTL-UHFFFAOYSA-N,4.70000006855703
CHEMBL14754,Q9JI35,RUKMQESGYBPCTL-UHFFFAOYSA-N,7.19997064075587
CHEMBL1475514,Q8TBX8,DBCSPALPUCNROA-UHFFFAOYSA-N,5.1001794975729
CHEMBL1476017,Q8TBX8,DZXJKBGGMPENFM-UHFFFAOYSA-N,5.54975089168064
CHEMBL14762,P24941,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.5016894462104
CHEMBL14762,P33981,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.73282827159699
CHEMBL14762,P48730,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,6.58502665202918
CHEMBL14762,P49674,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,6.61978875828839
CHEMBL14762,P49759,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.78251605578609
CHEMBL14762,P49760,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,6.23284413391782
CHEMBL14762,P50613,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.74472749489669
CHEMBL14762,P78368,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.85387196432176
CHEMBL14762,Q00535,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.70996538863748
CHEMBL14762,Q00536,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,6.00436480540245
CHEMBL14762,Q15349,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.49485002168009
CHEMBL14762,Q9HAZ1,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.34678748622466
CHEMBL14762,Q9HCP0,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.48148606012211
CHEMBL14762,Q9UM73,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.63827216398241
CHEMBL14762,Q9Y463,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.95860731484178
CHEMBL14762,Q9Y6M4,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,5.53760200210104
CHEMBL147624,P43140,WQKJSHPZIDPUQH-MMNWUQJVSA-N,8.48945498979339
CHEMBL1478,O15151,SMEROWZSTRWXGI-HVATVPOCSA-N,4.82390874094432
CHEMBL1478,P04637,SMEROWZSTRWXGI-HVATVPOCSA-N,4.82390874094432
CHEMBL1478,P11473,SMEROWZSTRWXGI-HVATVPOCSA-N,5.0189368191494
CHEMBL147820,P30994,TZEIZXHFBFGZST-UHFFFAOYSA-N,8.19997064075587
CHEMBL147845,P13631,UWSDSQVGPVPJRF-UHFFFAOYSA-N,5.21467016498923
CHEMBL1478530,P07550,FKNXQNWAXFXVNW-BLLLJJGKSA-N,7.10001543745061
CHEMBL1479,P04278,POZRVZJJTULAOH-LHZXLZLDSA-N,8.19997064075587
CHEMBL147937,P10276,CSXNWQRUNINKML-UHFFFAOYSA-N,6.88941028970075
CHEMBL147937,P10826,CSXNWQRUNINKML-UHFFFAOYSA-N,7.69897000433602
CHEMBL147937,P13631,CSXNWQRUNINKML-UHFFFAOYSA-N,6.98296666070122
CHEMBL147984,P43140,UHBXIFBUPRBBAX-UHFFFAOYSA-N,9.17005330405836
CHEMBL1480,Q96GD4,RZTAMFZIAATZDJ-UHFFFAOYSA-N,5.94309514866353
CHEMBL148061,P15823,VCMNAOAODHZBHW-UHFFFAOYSA-N,8.0301183562535
CHEMBL148061,P19328,VCMNAOAODHZBHW-UHFFFAOYSA-N,5.94000136985031
CHEMBL148061,P22086,VCMNAOAODHZBHW-UHFFFAOYSA-N,5.94000136985031
CHEMBL148061,P22909,VCMNAOAODHZBHW-UHFFFAOYSA-N,5.94000136985031
CHEMBL148061,P23944,VCMNAOAODHZBHW-UHFFFAOYSA-N,8.51004152057516
CHEMBL148061,P43140,VCMNAOAODHZBHW-UHFFFAOYSA-N,7.81987412483595
CHEMBL1480934,O15294,BLWVRZAVPBLGAW-UHFFFAOYSA-N,5.32790214206428
CHEMBL148098,P30542,MIRSNUJPURWAGL-UHFFFAOYSA-N,9.09151498112135
CHEMBL148189,P14842,ABERUOJGWHYBJL-UHFFFAOYSA-N,6.27999789828285
CHEMBL1481999,Q14145,SKHQMXNBWXUVIS-UHFFFAOYSA-N,4.12378215940836
CHEMBL1481999,Q16236,SKHQMXNBWXUVIS-UHFFFAOYSA-N,4.12378215940836
CHEMBL1482,Q8VH26,NZUPCNDJBJXXRF-UHFFFAOYSA-O,4.90000014205763
CHEMBL14830,P0A9J4,XTWYTFMLZFPYCI-KQYNXXCUSA-N,3.44369749923271
CHEMBL14830,P11021,XTWYTFMLZFPYCI-KQYNXXCUSA-N,5.52287874528034
CHEMBL14830,P11142,XTWYTFMLZFPYCI-KQYNXXCUSA-N,6.5211498387671
CHEMBL14830,P19120,XTWYTFMLZFPYCI-KQYNXXCUSA-N,6.95860731484178
CHEMBL148306,B0FL73,IUBSYMUCCVWXPE-AWEZNQCLSA-N,8.11975822410452
CHEMBL148306,Q8K4Z4,IUBSYMUCCVWXPE-AWEZNQCLSA-N,7.01999662841625
CHEMBL148327,P10276,HXFFKWLFGLGDNU-UHFFFAOYSA-N,6.5185573714977
CHEMBL148327,P10826,HXFFKWLFGLGDNU-UHFFFAOYSA-N,6.72353819582676
CHEMBL148327,P13631,HXFFKWLFGLGDNU-UHFFFAOYSA-N,5.82681373158773
CHEMBL148346,P30994,XUVXDEAIEBJEBH-UHFFFAOYSA-N,8.89962945488244
CHEMBL148347,P30994,JPVYSOVUBYKWEX-UHFFFAOYSA-N,8.19997064075587
CHEMBL148385,P30994,CBDICMXAVIEZAC-UHFFFAOYSA-N,8
CHEMBL1484208,Q8TBX8,HCEMNQMDDCPNJR-UHFFFAOYSA-N,4.89997426989214
CHEMBL148449,P43116,GFNLSKNIJUQMTI-UHFFFAOYSA-N,6.59999765407204
CHEMBL1485,P35228,ODKSFYDXXFIFQN-BYPYZUCNSA-N,5.15490195998574
CHEMBL1486329,Q8TBX8,JNESTBBQPGLCPJ-UHFFFAOYSA-N,4.95000714307986
CHEMBL148660,P00918,CICCMHNIYTXWRF-UHFFFAOYSA-N,4.22767829327708
CHEMBL14868,P31389,BLTJGVWWJCNJJL-UHFFFAOYSA-N,5.1000001283342
CHEMBL14868,P47747,BLTJGVWWJCNJJL-UHFFFAOYSA-N,4.70000006855703
CHEMBL14868,Q9JI35,BLTJGVWWJCNJJL-UHFFFAOYSA-N,7.50003813440381
CHEMBL1488035,P08238,HJXOIRIPJDWFBS-UHFFFAOYSA-N,6.19111413264019
CHEMBL148998,P25103,OQXJUJDDCWHRLA-UHFFFAOYSA-N,8.89962945488244
CHEMBL1490041,Q8TBX8,FMABFSDXQZDQEM-UHFFFAOYSA-N,5.19997064075587
CHEMBL149399,P15823,HWFZBVSMEVGCOF-UHFFFAOYSA-N,8.1001794975729
CHEMBL149399,P19328,HWFZBVSMEVGCOF-UHFFFAOYSA-N,6.30999895311694
CHEMBL149399,P22086,HWFZBVSMEVGCOF-UHFFFAOYSA-N,6.30999895311694
CHEMBL149399,P22909,HWFZBVSMEVGCOF-UHFFFAOYSA-N,6.30999895311694
CHEMBL149399,P23944,HWFZBVSMEVGCOF-UHFFFAOYSA-N,8.1001794975729
CHEMBL149399,P43140,HWFZBVSMEVGCOF-UHFFFAOYSA-N,8.1001794975729
CHEMBL1494030,P43490,LSEUGEFZKAZGSI-UHFFFAOYSA-N,5.2839966563652
CHEMBL149414,P33533,DPCMDSRBULNETE-UHFFFAOYSA-N,5.68047755093455
CHEMBL149414,P33535,DPCMDSRBULNETE-UHFFFAOYSA-N,5.85727691029502
CHEMBL149414,P34975,DPCMDSRBULNETE-UHFFFAOYSA-N,5.68190534685289
CHEMBL149414,Q9R0C9,DPCMDSRBULNETE-UHFFFAOYSA-N,5.38090666937326
CHEMBL149469,P25103,LISBQSVNZGTROM-UHFFFAOYSA-N,7.89997426989214
