compound_id,target_id,pkd
"",O43353,7.25963731050576
"",O00238,9.2518119729938
CHEMBL18772,"Q9JHJ5, P23979",8.69
CHEMBL2312304,Q12866,6.20065945054642
CHEMBL2312304,Q06418,5.61978875828839
CHEMBL2312304,P49674,6.13076828026902
CHEMBL2312304,P00519,6.06550154875643
CHEMBL2312304,O14936,8.33724216831843
CHEMBL316069,"Q9JHJ5, P23979",4.7
CHEMBL316069,"Q9JHJ5, P23979",5.7
CHEMBL316069,Q28838,6
CHEMBL316069,Q28838,6.5
CHEMBL316069,P28564,4.6
CHEMBL316069,P28564,6.7
CHEMBL316069,P28335,6.7
CHEMBL316069,P28335,7.8
CHEMBL316069,P28221,5.4
CHEMBL316069,P18130,5.6
CHEMBL316069,P18130,6
CHEMBL316069,P14842,5.7
CHEMBL316069,P14842,6.2
CHEMBL316069,P08908,6.1
"",Q56UN5,6.92081875395237
"","Q15303, P21860, P04626, P00533",9.01322826573375
"",P23458,6.61978875828839
"",P04626,7.20065945054642
"",O75676,6.60205999132796
"",O43683,7.43179827593301
"",O14976,7.10790539730952
"",Q9Y2K2,5
"",Q92918,5.3767507096021
"",Q6P3R8,6.33724216831843
"",O95382,5
CHEMBL289446,Q01959,5.82
CHEMBL289446,P31645,6.68
"",Q9BRS2,5.72124639904717
"",Q15569,5
"",P42681,5
"",O14730,6.22184874961636
"",Q9UQ88,4.69897000433602
"",P21127,4.69897000433602
"",Q00532,5
CHEMBL1253915,Q9BX84,5
CHEMBL1253915,P51957,5
CHEMBL40429,Q01959,6.95
CHEMBL40429,P31645,5.95
CHEMBL219899,Q9NYY3,8.22914798835786
CHEMBL219899,Q9H4B4,7
CHEMBL219899,Q13163,6.32790214206428
CHEMBL219899,P53350,7.85387196432176
CHEMBL549203,Q9NRP7,7.17392519729917
CHEMBL549203,Q8TBX8,7.22184874961636
CHEMBL549203,Q13163,7.45593195564972
CHEMBL549203,Q08345,7.63827216398241
CHEMBL549203,P36888,7.13076828026902
CHEMBL549203,P10721,6.95860731484177
CHEMBL549203,P09619,7.13076828026902
CHEMBL549203,O94804,6.44369749923271
CHEMBL549203,O60331,5
CHEMBL549203,O43683,7.53760200210104
CHEMBL273637,Q63563,5.77
CHEMBL273637,Q63563,6.65
CHEMBL415886,Q01959,6.37
CHEMBL415886,P31645,7.14
"",Q9UQM7,9.74472749489669
"",Q13554,5
"",Q13546,7.31875876262441
CHEMBL289554,Q01959,6.31
CHEMBL289554,P31645,6.85
"",Q96D53,5
"",Q8N752,5
"",Q86Y07,5
"",P0C1S8,5
"",Q9NRP7,5.79588001734407
CHEMBL1933288,Q9UK32,9.04575749056067
CHEMBL1933288,Q9UEE5,7.4089353929735
CHEMBL1933288,Q9HAZ1,6.55284196865778
CHEMBL1933288,Q9H093,7.85387196432176
CHEMBL1933288,Q15349,6.92081875395237
CHEMBL1933288,Q15139,6.65757731917779
CHEMBL1933288,P50613,6.69897000433602
CHEMBL1933288,O94768,7.30102999566398
"",P52333,6.85387196432176
"",Q8WU08,5.11918640771921
"",O60331,5
CHEMBL41974,Q01959,6.72
CHEMBL41974,Q01959,8
CHEMBL41974,P31645,5.6
CHEMBL41974,P31645,6.12
CHEMBL38773,Q01959,7.8
CHEMBL38773,P31645,5.88
CHEMBL56564,"Q9JHJ5, P23979",9.09
CHEMBL56564,"Q9JHJ5, P23979",9.1
"",P42338,5
CHEMBL41390,Q01959,6.88
CHEMBL41390,P31645,6.13
"",Q9H3Y6,7.38721614328026
"",Q00535,5
"",P54756,5
"","",6.72124639904717
"",Q9Y463,6.11918640771921
"",Q9WTU6,6.42021640338319
"",Q9HAZ1,7.67778070526608
"",Q8TDX7,6.22184874961636
"",Q86Z02,6.39794000867204
"",Q6P3R8,7.79588001734407
"",Q13627,6.74472749489669
"",P51956,7.3767507096021
"",P49761,7.1249387366083
"",P49760,6.69897000433602
"",P49759,7.48148606012211
"",P48736,8.95860731484177
"",P42336,7.0268721464003
"",P04629,5.25963731050576
"",O75747,6.72124639904717
"",O00750,6.72124639904717
"",O00329,6.92081875395237
CHEMBL288823,Q01959,7.51
CHEMBL288823,P31645,6.33
"","",5
"","",7.33724216831843
"","",6.69897000433602
"","",5
"","",6.30102999566398
"","",5
"","",6.35654732351381
"","",5.88605664769316
"","",5
"","",5
"",Q9Y616,5
"",Q9Y616,5
"",Q9Y616,5.1249387366083
"",Q9Y616,5
"",Q9Y5S2,6.2839966563652
"",Q9Y4K4,5
"",Q9Y463,5
"",Q9Y463,5.15490195998574
"",Q9Y2I7,5.92081875395237
"",Q9Y2I7,5
"",Q9Y2I7,6.42021640338319
"",Q9Y2H9,5
"",Q9UQM7,5
"",Q9UQM7,5
"",Q9UQ88,5
"",Q9UPZ9,5
"",Q9UPZ9,5
"",Q9UPZ9,6.65757731917779
"",Q9UPZ9,5
"",Q9UPZ9,5
"",Q9UPE1,5
"",Q9UPE1,5
"",Q9UK32,5
"",Q9UK32,5
"",Q9UK32,5.16749108729376
"",Q9UK32,6.58502665202918
"",Q9UK32,6.13667713987954
"",Q9UK32,6.17392519729917
"",Q9UK32,6.17392519729917
"",Q9UK32,7.55284196865778
"",Q9UK32,5.56863623584101
"",Q9UK32,6.50863830616573
"",Q9UK32,5.42021640338319
"",Q9UF33,5
"",Q9UEE5,7.05060999335509
"",Q9UEE5,7.53760200210104
"",Q9UEE5,5
"",Q9UEE5,7.05551732784983
"",Q9UEE5,7.95860731484177
"",Q9UEE5,6.88605664769316
"",Q9UEE5,5
"",Q9UEE5,6.65757731917779
"",Q9UEE5,6.95860731484177
"",Q9UEE5,6.34678748622466
"",Q9UEE5,7.05060999335509
"",Q9UBE8,6.85387196432176
"",Q9UBE8,6.88605664769316
"",Q9UBE8,6.63827216398241
"",Q9P2K8,5
"",Q9P289,5
"",Q9NYL2,5
"",Q9NYL2,5
"",Q9NYL2,6.65757731917779
"",Q9NYL2,5
"",Q9NY57,6.65757731917779
"",Q9NY57,6.79588001734407
"",Q9NY57,5
"",Q9NRP7,7.2518119729938
"",Q9NRP7,7.0087739243075
"",Q9NRP7,5
"",Q9NRM7,5
"",Q9NRH2,5
"",Q9NRH2,5.06048074738138
"",Q9NRH2,5
"",Q9HBY8,5
"",Q9HAZ1,6.88605664769316
"",Q9HAZ1,5
"",Q9HAZ1,6.85387196432176
"",Q9H422,6.53760200210104
"",Q9H422,6.46852108295774
"",Q9H3Y6,6.45593195564972
"",Q9H3Y6,5
"",Q9H2X6,6.38721614328026
"",Q9H2X6,6.85387196432176
"",Q9H0K1,5
"",Q9H093,6.32790214206428
"",Q9C098,6.24412514432751
"",Q9BZL6,6.36653154442041
"",Q9BZL6,6.30102999566398
"",Q9BYT3,5.4089353929735
"",Q9BYT3,5
"",Q9BYT3,5
"",Q9BXA7,5
"",Q9BXA7,5
"",Q9BWU1,5.95860731484177
"",Q9BWU1,5.69897000433602
"",Q9BWU1,5
"",Q9BWU1,6.38721614328026
"",Q9BQI3,5
"",Q9BQI3,5
"",Q9BQI3,5
"",Q99755,6.35654732351381
"",Q96PN8,5
"",Q96PN8,5
"",Q96NX5,5
"",Q96NX5,5
"",Q96NX5,5
"",Q96J92,5
"",Q96J92,5
"",Q96J92,5
"",Q96J92,5
"",Q96J92,5
"",Q96D53,6.29242982390206
"",Q8WU08,5
"",Q8WU08,5
"",Q8WU08,5
"",Q8WTQ7,5
"",Q8TDX7,5
"",Q8TDR2,5.44369749923271
"",Q8TDC3,5
"",Q8TDC3,5
"",Q8TDC3,6.36653154442041
"",Q8TDC3,5
"",Q8TDC3,6.63827216398241
"",Q8TDC3,5
"",Q8TD19,5
"",Q8TD08,6.17392519729917
"",Q8TD08,5
"",Q8TD08,6.06048074738138
"",Q8TD08,7.31875876262441
"",Q8TD08,6.88605664769316
"",Q8TBX8,7.03151705144607
"",Q8NI60,5
"",Q8NI60,6.65757731917779
"",Q8NEV4,5
"",Q8N568,5
"",Q8N4C8,5
"",Q8N4C8,7.21467016498923
"",Q8N4C8,6.10237290870956
"",Q8N4C8,5.76955107862173
"",Q8IYT8,5
"",Q8IYT8,5
"",Q8IYT8,5
"",Q8IY84,5
"",Q8IY84,5
"",Q8IY84,5
"",Q8IWQ3,5
"",Q8IWQ3,6.48148606012211
"",Q8IWQ3,6.85387196432176
"",Q8IWQ3,5
"",Q8IWQ3,5
"",Q8IWQ3,5
"",Q8IWQ3,5
"",Q8IWQ3,5
"",Q8IVW4,5
"",Q8IVW4,5
"",Q86Z02,6.67778070526608
"",Q86Y07,5
"",Q86Y07,5
"",Q86Y07,5
"",Q86V86,5
"",Q86UX6,5
"",Q86UX6,5
"",Q86UE8,5.61978875828839
"",Q6ZWH5,6.36653154442041
"",Q6P3R8,5
"",Q6P3R8,6.43179827593301
"",Q6P3R8,5.63827216398241
"",Q6P3R8,6.13667713987954
"",Q6DT37,5
"",Q6DT37,6.29242982390206
"",Q6DT37,5
"",Q6DT37,5
"",Q6DT37,6
"",Q6DT37,5
"",Q6DT37,5.92081875395237
"",Q5S007,5
"",Q56UN5,6.52287874528034
"",Q56UN5,7.65757731917779
"",Q56UN5,7.14874165128092
"",Q56UN5,7.21467016498923
"",Q56UN5,6.88605664769316
"",Q56UN5,6.67778070526608
"",Q56UN5,5.85387196432176
"",Q56UN5,6.19382002601611
"",Q56UN5,6.69897000433602
"",Q56UN5,6.92081875395237
"",Q56UN5,6.32790214206428
"",Q56UN5,5.11350927482752
"",Q56UN5,5.61978875828839
"",Q56UN5,5.82390874094432
"",Q56UN5,5.46852108295774
"",Q56UN5,6.69897000433602
"",Q56UN5,6.56863623584101
"",Q52WX2,5
"",Q32MK0,5
"",Q32MK0,6.53760200210104
"",Q32MK0,5
"",Q32MK0,5
"",Q32MK0,5.88605664769316
"",Q32MK0,6.74472749489669
"",Q16659,5
"",Q15759,7
"",Q15569,5
"",Q15569,5
"",Q15418,5
"",Q15418,5
"",Q15418,5
"",Q15418,5
"",Q15418,6.35654732351381
"",Q15349,5
"",Q15349,5
"",Q15139,8.21467016498923
"",Q15139,7
"",Q15139,7.29242982390206
"",Q15139,6.39794000867204
"",Q15139,6.63827216398241
"",Q15139,7.21467016498923
"",Q15139,5
"",Q15139,8.01322826573375
"",Q15139,7.79588001734407
"",Q15139,8.14266750356873
"",Q14164,5
"",Q14164,5
"",Q13705,6.61978875828839
"",Q13705,6.95860731484177
"",Q13554,5
"",Q13554,5
"",Q13546,6.55284196865778
"",Q12851,7.36653154442041
"",Q07002,5
"",Q00537,6.61978875828839
"",Q00537,5
"",Q00532,5
"",Q00532,5
"",Q00532,5
"",Q00532,5
"",Q00532,5
"",Q00532,5
"",Q00532,5
"",P57078,5
"",P57078,5
"",P57078,5
"",P57058,5
"",P57058,5
"",P54646,5
"",P52333,6.31875876262441
"",P52333,5
"",P52333,6.92081875395237
"",P51817,7.18708664335714
"",P51817,5.13076828026902
"",P51817,5
"",P51817,6.88605664769316
"",P51817,6.45593195564972
"",P51817,6.33724216831843
"",P51812,5
"",P51812,5
"",P51812,5
"",P51812,5
"",P51812,6.10237290870956
"",P51812,5
"",P51451,6.63827216398241
"",P51451,7.20065945054642
"",P51451,5.58502665202918
"",P49840,6.58502665202918
"",P49840,6.60205999132796
"",P49840,7.21467016498923
"",P49840,7.20760831050175
"",P49840,6.53760200210104
"",P49840,6.52287874528034
"",P49840,5
"",P49840,6.38721614328026
"",P49840,6.35654732351381
"",P49840,6.23657200643706
"",P49840,6.88605664769316
"",P49840,6.4089353929735
"",P49840,7.04095860767891
"",P42685,6.72124639904717
"",P42681,5
"",P42681,5
"",P42681,5
"",P42338,8.76955107862173
"",P42338,7.11350927482752
"",P42338,8.76955107862173
"",P42338,9.17392519729917
"",P42338,6.85387196432176
"",P42338,5
"",P42338,5
"",P42338,7.82390874094432
"",P42338,6.06550154875643
"",P42338,8.45593195564972
"",P42338,9.10237290870956
"",P42338,6.16749108729376
"",P42338,7.63827216398241
"",P42338,7.79588001734407
"",P42338,6.74472749489669
"",P42338,7.25963731050576
"",P42338,7.95860731484177
"",P42338,7.56863623584101
"",P42338,8.74472749489669
"",P42338,8.61978875828839
"",P42338,9.31875876262441
"",P42338,9.09691001300806
"",P42338,8.53760200210104
"",P42338,6.79588001734407
"",P42338,8.82390874094432
"",P42338,9.58502665202918
"",P36897,6.16749108729376
"",P36897,5
"",P36897,5.46852108295774
"",P36897,5
"",P36896,7.50863830616573
"",P36896,6.82390874094432
"",P36896,5.79588001734407
"",P36896,7.4089353929735
"",P36896,6.74472749489669
"",P36896,8.48148606012211
"",P36888,5
"",P35626,5
"",P35626,5
"",P35626,5
"",P35626,5
"",P35626,5
"",P35626,5
"",P35626,5
"",P35590,5
"",P31152,5
"",P31152,5
"",P31152,5
"",P31152,5
"",P29597,5
"",P29597,5
"",P29597,5.69897000433602
"",P29597,5.82390874094432
"",P29597,6.23657200643706
"",P29597,5
"",P29597,6.27572413039921
"",P29597,7.06550154875643
"",P29597,5.79588001734407
"",P29597,5
"",P29597,6.02227639471115
"",P29597,7.01772876696043
"",P29376,5.06048074738138
"",P29376,5
"",P29376,5
"",P29376,5
"",P29376,5
"",P27037,5
"",P27037,5
"",P25098,5
"",P23458,6.38721614328026
"",P23458,6.58502665202918
"",P23458,6.42021640338319
"",P23458,5
"",P23458,5
"",P23458,6.60205999132796
"",P23458,5.92081875395237
"",P23458,5
"",P22694,5
"",P21860,7.16115090926274
"",P21860,6.58502665202918
"",P21709,6.24412514432751
"",P21127,5
"",P21127,5
"",P21127,5
"",P21127,5
"",P20794,5
"",P20794,5
"",P20794,5
"",P20794,5
"",P20794,5
"",P17612,5
"",P17612,5
"",P17612,5
"",P17612,5
"",P17612,6.58502665202918
"",P16234,5
"",P14616,5
"",P11802,7.63827216398241
"",P11802,8.00436480540245
"",P11802,5
"",P11802,5.3767507096021
"",P11802,5
"",P11802,5
"",P11802,5
"",P11802,5
"",P08631,5
"",P00519,5
"",P00519,7
"",P00519,5
"",P00519,5
"",O95835,5
"",O95835,5
"",O95747,5
"",O95382,5
"",O94921,5
"",O94921,5
"",O94806,7.74472749489669
"",O94806,6.67778070526608
"",O94806,6.30980391997149
"",O94806,6.08618614761628
"",O94806,5
"",O94806,6.4089353929735
"",O94806,5
"",O94806,6.74472749489669
"",O94806,5
"",O94806,5
"",O94806,5
"",O94806,5
"",O94806,5
"",O94806,7.72124639904717
"",O94806,7.31875876262441
"",O94806,7.88605664769316
"",O76039,5
"",O76039,5.95860731484177
"",O75914,5
"",O75914,5
"",O75914,5
"",O75914,5
"",O75914,5
"",O75747,9.03621217265444
"",O75747,9.33724216831843
"",O75747,5
"",O75676,5
"",O75676,5
"",O75582,5
"",O75582,5
"",O60674,5
"",O60674,5
"",O60674,7.32790214206428
"",O60674,5
"",O60674,5.74472749489669
"",O60674,5
"",O60674,7.42021640338319
"",O60674,6.39794000867204
"",O60674,5
"",O60674,5.82390874094432
"",O60674,5
"",O60674,6.45593195564972
"",O60674,5
"",O60674,6.44369749923271
"",O60674,5
"",O60331,5.15490195998574
"",O60331,5
"",O60331,5.11350927482752
"",O60331,6.21467016498923
"",O60285,5
"",O60285,5
"",O43683,5.48148606012211
"",O43683,6.4089353929735
"",O43683,6.32790214206428
"",O43683,6.05060999335509
"",O43683,6.88605664769316
"",O43283,5
"",O43283,5
"",O43283,5
"",O15197,6.30102999566398
"",O15197,6.95860731484177
"",O15197,5.95860731484177
"",O15197,6.46852108295774
"",O15197,7.08618614761628
"",O15197,7.23657200643706
"",O15197,5
"",O15197,5.07058107428571
"",O15197,7.61978875828839
"",O15197,6.74472749489669
"",O15197,6.79588001734407
"",O15197,7.30980391997149
"",O15146,5
"",O14730,6.24412514432751
"",O14730,6.35654732351381
"",O14730,6.30980391997149
"",O14730,5
"",O14730,6.17392519729917
"",O14730,5.01772876696043
"",O14730,6.26760624017703
"",O14730,6.82390874094432
"",O14578,6.26760624017703
"",O14578,6.30102999566398
"",O14578,6.82390874094432
"",O14578,6.88605664769316
"",O14578,5.60205999132796
"",O14578,6.50863830616573
"",O14578,5.06550154875643
"",O14578,6.11918640771921
"",O14578,6.55284196865778
"",O14578,6.38721614328026
"",O14578,6.35654732351381
"",O14578,6.69897000433602
"",O14578,6.42021640338319
"",O14578,6.36653154442041
"",O14578,6.24412514432751
"",O14578,6.50863830616573
"",O00750,8.88605664769316
"",O00750,8.56863623584101
"",O00750,5
"",O00750,5
"",O00750,6.88605664769316
"",O00750,5
"",O00750,5
"",O00750,5.08092190762393
"",O00750,6.44369749923271
