compound_IDs,ALogP,ALogp2,AMR,apol,nA,nC,nF,nG,nK,nS,nT,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,BCUTw.1l,BCUTw.1h,BCUTc.1l,BCUTc.1h,BCUTp.1l,BCUTp.1h,bpol,nB,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,ECCEN,FMF,fragC,nHBAcc,nHBDon,HybRatio,Kier1,Kier2,Kier3,khs.sCH3,khs.dCH2,khs.ssCH2,khs.dsCH,khs.aaCH,khs.sssCH,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.ssS,khs.aaS,khs.ddssS,khs.sCl,khs.sBr,khs.sI,nAtomLC,nAtomP,nAtomLAC,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,MLogP,PetitjeanNumber,topoShape,nRotB,LipinskiFailures,TopoPSA,VAdjMat,MW,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,WPATH,WPOL,XLogP,Zagreb
CHEMBL275277,0.5805617243631613,0.10740361242852751,0.14650622936271093,0.1597209537098827,0,0,0,0,0,0,0,0.41379310344827586,0.375,0.14646464646464646,0.20753218746094285,0.7119651748058193,0.6641160035436767,0.2872654803618392,0.6370266338461238,0.12081688565074704,0.21929063987518221,0.23619526768099722,0.22164108535995847,0.1961368721005842,0.23694191863414235,0.2553005440411674,0.2959735423615373,0.2947759079592463,0.26139154801035214,0.9775009859626799,0.15914124475219288,0.27309069328893587,0.4031963438389415,0.6507561083613617,0.7822830717968398,0.2214348168800773,0.16822429906542055,0,0,0.125,0.47368421052631576,0.16666666666666666,0.6,0,0.5,0,0,0,0,0.21832595373780236,0.17621627054371214,0,0,0,0.1551021207157849,0.11018549924870863,0.353603784003789,0.648782559984609,0.43483745541221763,0.5358983848622466,0.44447026683843815,0.4673057814252575,0.37886096336765607,0.22807522979332207,0.2898592978829642,0.34983033020470683,0.3831148423876691,0.3600384400947096,0.43063057836565577,0.500618897654572,0.1504295507791167,0.15188789518929185,0.188069974055135,0.1843043252313189,0.20464073567942673,0.24023269708139666,0.268654255018272,0.28668122608091223,0.1594329253384707,0.1635373935097775,0.2033324759200778,0.19871090174774822,0.22563459667870742,0.2599085530085288,0.2493103919050517,0.27198790317321825,0.08031774051191527,0.7448979591836727,0.04633148791453149,0.08571428571428572,0,0.5833333333333334,0.13286994548314546,0.09225263631883827,0.08261853209564847,0.2857142857142857,0,0.23529411764705882,0.5,0.2777777777777778,0,0,0.06666666666666667,0.2222222222222222,0,1,0,0,0,0,0,0,0,0.3333333333333333,0,0.5,0,0.42857142857142855,0.6666666666666666,0,0,0,0,1,0,0,0,0.15789473684210525,0.5185185185185185,0,0.19407620524168329,0.4172995925574989,0.2063046751043472,0.6666666666666666,0.4241499660062026,0.38693216547114545,0.6281312934507264,0.22742567111066095,0.6895856013809932,0.11520917152654016,0.698719527269788,0.16958729519308607,0,0,0,0,0,0.1763778946631336,0.28571428571428564,1,1,0.11538461538461539,0,0.11331372298247856,0.39101069692234064,0.1622110082072505,0.16074869588543145,0.546456888702234,0.1731877618576824,0.2858626761009732,0.07664161839350729,0.020117607014166834,0.2037037037037037,0.41009039824089893,0.188
CHEMBL275679,0.7472501632919661,0.3539059542031474,0.16001347629527876,0.16601021877121752,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.1414141414141414,0.1420062683083283,0.8101431574884405,0.6739265301483196,0.2251471313077852,0.7595756323500185,0.12208101297288117,0.22395108204974495,0.23329324945259056,0.2175506587263113,0.20493078791499345,0.2448815267061311,0.2604506017941721,0.29727700882290076,0.287873489444849,0.26331024955542603,NA,NA,NA,NA,NA,NA,0.1762804885964839,0.17757009345794392,0,0,0.125,0.7894736842105263,0.16666666666666666,0.2,0,0.5,0,0,0,0,0.16061451738687063,0.2663533174586332,0,0,0,0.10245875973239943,NA,0.5052527183699443,0.7071067811865479,0.5937889316326092,0.32816939922353644,NA,0.47624953663506275,NA,0.10199834356035077,0.455624484901553,0.5334311467961181,0.6015450763808302,NA,NA,NA,0.2172420701985112,0.20372803464612418,0.256194604970205,0.26884108403475016,0.27138822613858754,0.30415464230566774,0.3464723816779231,0.32315673570789455,NA,NA,NA,NA,NA,NA,NA,NA,0.1209179170344219,0.57983193277311,0.0419460080175757,0.05714285714285714,0.043478260869565216,0.22727272727272665,0.19385630576922638,0.12603826899280562,0.10937762765650176,0.2857142857142857,0,0,0.5,0.5555555555555556,0,0,0.06666666666666667,0.3333333333333333,0,1,0,0,0.14285714285714285,0,0,0,0,0,0,0.5,0,0.42857142857142855,0.3333333333333333,0,0,0,0,1,0,0,0,0.15789473684210525,0.7407407407407407,0,0.19407620524168329,0.3507562599774657,0.2702910679569329,0.6666666666666666,0.23876947550650285,0.407138614258099,0.5568094112470025,0.7602261530664539,0.8101814622853912,0.11520917152654016,0.3637078786572412,0,0,0,0,0,0.05766060086423416,0,0.3714285714285714,1,1,0.15384615384615385,0,0.1126884654189936,0.40529555309618515,0.16627541498660003,0.21545580052241406,0.37516445180965735,0.26553393283876847,0.22270389815540484,0.06947817160962624,0.03667883425861806,0.2962962962962963,0.6550207671634497,0.196
CHEMBL275758,0.559512301328108,0.08642646219070452,0.14387835178334937,0.16574845188493986,0,0,0,0,0,0,0,0.41379310344827586,0.375,0.15151515151515152,0.16428106808690993,0.849262620233523,0.574212966624064,0.2919877694153716,0.7105242670550156,0.11907164390324275,0.21052611427353782,0.23653965419898368,0.2379206057929945,0.20379477391605652,0.23378324868869677,0.2546892142396388,0.3013995110333482,0.2983764875140159,0.26633425755173346,0.2870813397129191,0.15914124470437863,0.22828770872618004,0.3309604840168601,0.5636065587039938,0.7915171349632218,0.1980949842459484,0.16822429906542055,0,0,0.0625,0.5263157894736842,0.16666666666666666,0.3,0.15384615384615385,0.5,0,0,0,0.3692887483842935,0.30151412914372283,0.18701286854647906,0,0,0.3833259389999647,0.2283778454776681,0.17431950528495244,0.3515331197941667,0.5773502691896252,0.6468495637339825,0.9148357668252591,0.48721778233091684,0.47624953663506275,0.6798232836268608,0.569145058790813,0.36827466752725446,0.4073283310731742,0.4450690881893842,0.49374929222123715,0.5562039447715716,0.6674822543329855,0.15258433048788161,0.15061515998938332,0.1873618793488869,0.20327697401364664,0.20866614848337356,0.2296906612521683,0.26259254430283596,0.2960082009445415,0.16010984848399948,0.17017441941733522,0.22185745550532748,0.23802857623749119,0.26616769198181645,0.2943943161647342,0.31716653522461696,0.3482572269028272,0.07519858781994704,0.6938775510204087,0.04924560811933431,0.11428571428571428,0.043478260869565216,0.634920634920635,0.13286994548314546,0.08579566801752812,0.06817775428257479,0.2857142857142857,0,0.17647058823529413,0,0.3333333333333333,0.13333333333333333,0,0.06666666666666667,0.3333333333333333,0,1,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.05555555555555555,0.42857142857142855,0.3333333333333333,0,0,0,0,1,0,0,0,0.15789473684210525,0.37037037037037035,0,0.19407620524168329,0.332392609670309,0.2897066507285061,0.6666666666666666,0.3780601521061118,0.4567769245479451,0.47661655532900404,0.3928023107113404,1,0.20678753844063935,0.5766986627756499,0,0,0,0,0,0,0,0.3428571428571428,0.7272727272727304,0.6666666666666661,0.11538461538461539,0,0.12193943527873698,0.39101069692234064,0.16153563624903278,0.15949508895616582,0.4957391717860558,0.13408398192855145,0.2762191558978375,0.007130258426941947,0.019624643481731006,0.21604938271604937,0.418885902760811,0.192
CHEMBL276151,0.41966470716307436,0.004858957370759427,0.09729063465955236,0.10985643571137062,0,0,0,0,0,0,0,0.41379310344827586,0.375,0.09090909090909091,0.1332756861895952,0.8255149605727204,0.6572438825204953,0.24622792868919294,0.7460890734371177,0.10600814301552171,0.18546573078905515,0.19007751719298477,0.1776868689227938,0.16046358574878142,0.1823248276501391,0.1953089789783821,0.2272523272041609,0.22536292206057204,0.20382945062370264,0.9776685435497598,0.15914124340614047,0.4744370801511813,0.517127237859755,0.3368914700899836,0.6799269122205853,0.12165939796055422,0.1308411214953271,0,0,0.125,0.47368421052631576,0.16666666666666666,0.2,0,0.5,0,0,0,0,0.12774316888917459,0.14752915214444057,0,0,0,0.07505728256576447,0.07738362026953727,0.3529737296180627,0.7071067811865479,0.30228761141507304,0.32816939922353644,0.394893334492075,0.4673057814252575,0.23160318842424144,0.09123009191732896,0.23791715975788236,0.2901973180989461,0.30600133179129374,0.25911529713360854,0.295772584094091,0.3567960813293539,0.127992779560349,0.12040708912264764,0.15583141744685455,0.13314020507360413,0.15355212983679797,0.17415629670657118,0.21633707582135525,0.2292889398296501,0.11591270054682273,0.10941608177065434,0.14710574658500558,0.12349807511488106,0.13634655087502767,0.17085032831617286,0.17763317101419765,0.1907967966232567,0.05913503971756399,0.48571428571428577,0.019857091261888407,0.08571428571428572,0,0.3125,0.1172464784852938,0.07879777768011068,0.07980714562238694,0.2857142857142857,0,0,0.5,0.2777777777777778,0,0,0.06666666666666667,0.2222222222222222,0,1,0,0,0,0,0,0.07692307692307693,0,0,0,0.5,0,0.42857142857142855,0.3333333333333333,0,0,0,0,1,0,0,0,0.2631578947368421,0.5925925925925926,0,0.19407620524168329,0.3507562599774657,0.2063046751043472,0.6666666666666666,0.23876947550650285,0.3275452097825586,0.5568094112470025,0.22742567111066095,0.6895856013809932,0.11520917152654016,0.3637078786572412,0,0,0.3349670091967099,0.2299103480317601,0.10723444100902993,0.10676668649014093,0,0.14285714285714285,0.7272727272727304,0.6666666666666661,0.11538461538461539,0,0.11315740859160732,0.32885200002041537,0.13231792703042036,0.12722386084492202,0.3833005855694191,0.1871039555221627,0.2212245678974003,0.16919872703155056,0.01410814680923485,0.16049382716049382,0.5128267774248716,0.148
CHEMBL276693,0.7367559329414327,0.33417630792272657,0.173462654638434,0.18006409452228223,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.15656565656565657,0.13589309776337882,0.8056406453131096,0.7009493778548873,0.22397441911167165,0.7438402644351274,0.12675845466007563,0.2285416537102306,0.2332616832706825,0.20892937023876024,0.19377288946934984,0.2507415289858256,0.26458295693274925,0.2981629172341129,0.2887167735199805,0.2579842480663618,0.9774075438191386,0.15914124553054018,0.4743455496549758,0.39866094120823625,0.6497952308982834,0.732967277750635,0.19448751880846046,0.18691588785046728,0,0,0.125,0.7368421052631579,0.3333333333333333,0.3,0,0.5,0,0,0,0,0.21832595373780236,0.18809886405009377,0,0,0,0.13130706111989807,0.10401703433508137,0.3812746296293373,0.7071067811865479,0.30228761141507304,0.32816939922353644,0.4443175561712753,0.47624953663506275,0.23983157763122276,0.10199834356035077,0.2663000338164391,0.30791507712591343,0.3371001813419084,0.30672166744915785,0.3508374004844414,0.4179362860928419,0.16910909107097466,0.1717225207131943,0.2079670289828528,0.19379689900780034,0.20897812852943728,0.25161885581896665,0.2823431209620349,0.29152689265941617,0.17508858297416396,0.17612152579406734,0.21289039559834336,0.19230449349830003,0.2113092743736,0.2517728034038471,0.24642541768694898,0.2587590404058556,0.10503089143865843,0.7619047619047614,0.04910942155027165,0.05714285714285714,0.043478260869565216,0.28985507246376835,0.15311947110157223,0.11512532723330413,0.1136459905091333,0.2857142857142857,0,0.058823529411764705,0.5,0.5555555555555556,0,0,0.06666666666666667,0.3333333333333333,0,1,0,0,0.14285714285714285,0,0,0,0,0,0,0.5,0,0.42857142857142855,0.3333333333333333,0,0,0,0,1,0,0,0,0.21052631578947367,0.5185185185185185,0,0.19407620524168329,0.42338700881713126,0.21288142774739513,0.6666666666666666,0.5224819980594926,0.46074891670408674,0.6229057117363799,0.2431104049969761,0.688762331269366,0.11520917152654016,0.3637078786572412,0,0,0,0,0,0.05766060086423416,0,0.4,1,1,0.19230769230769232,0,0.1126884654189936,0.41914080476382143,0.17578637902442126,0.18026126528224248,0.5299612870159278,0.1386804050115514,0.22253401254896052,0.06901983522805777,0.026702191340273948,0.2037037037037037,0.6386513559736133,0.204
CHEMBL27846,0.38177226213803633,5.845132294900669e-5,0.08503816229349015,0.10448107648378123,0,0,0,0,0,0,0,0.20689655172413793,0.1875,0.10101010101010101,0.12393343289256187,0.8417721889184792,0.6394910954676818,0.23615244625431794,0.7193076986073714,0.08504605357676917,0.09715273459623767,0.11410438079955727,0.12205283690444446,0.08846533143740994,0.1081411437551986,0.1135961486705224,0.12285389326468689,0.11104488689061434,0.08111028353488196,0.9865375613449732,0.18568504703711317,0.2793377214451402,0.3839093644279189,0.5832136400522782,0.2773070843199193,0.12035401954550153,0.09345794392523364,0,0,0.0625,0.21052631578947367,0.16666666666666666,0.3,0.11538461538461539,0.5,0,0,0,0,0.19473758058465282,0.22245035328657062,0,0,0,0.298056131122334,0.3440198449353121,0.1220977720279829,0,0.20073698238610344,0,0.22099935580183708,0,0.2718172371580966,0,0.13728012414823207,0.1343765596796127,0.16984952410751233,0.28763829699411747,0.29793076302488436,0.36430716571512894,0.08493973122063384,0.08670701447215372,0.09701114743760143,0.10594272894613288,0.10336057990488039,0.1400875413878141,0.1229449225905077,0.09711240903760078,0.10480832482894466,0.11098264951976204,0.14230638129837864,0.17679105082816998,0.19650315894818202,0.2557502267478746,0.21362274497898606,0.1816886660741912,0.04324801412180053,0.6598639455782315,0.029334859349235205,0.08571428571428572,0.08695652173913043,0.8888888888888884,0.07655066988144445,0.06130983508324741,0.05329424700178499,0.14285714285714285,0,0.29411764705882354,0,0,0.13333333333333333,0,0.06666666666666667,0.3333333333333333,0,0,0.3333333333333333,0,0.14285714285714285,0,0,0,0,0.3333333333333333,0,0,0,0.14285714285714285,0.3333333333333333,0,0,0,0,0,0.5,0,0,0.15789473684210525,0.18518518518518517,0,0,0.11365671176689096,0.14169830086580545,0,0.17213701980460944,0.32708833889008077,0,0.4024743985837223,0,0,0.1818539393286206,0,0,0.03947624061279497,0.20436475380600877,0,0.11532120172846798,0,0.20000000000000004,1,1,0.15384615384615385,0,0.08683974932855863,0.2567082014885106,0.09910121541735444,0.08994447404829255,0.4935250083056066,0.10206008338587591,0.11253116656697433,0.12144412996638157,0.008755971314217303,0.09876543209876543,0.3013681895919861,0.1
CHEMBL286991,0.8815676028739386,0.6563934044475217,0.2296010112699628,0.2252312459285609,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.21212121212121213,0.13321776080914732,0.8185919459143631,0.538938641887455,0.38799198923787187,0.6329298030800915,0.11489466109618925,0.1911131776478346,0.18177799705008868,0.16122421093129452,0.12456546871242972,0.19417077377896408,0.19200487701135463,0.1839393173314893,0.1710182540248144,0.14496566860646912,0.2870813397129191,0.04423672019017796,0.3251332337172586,0.16846727789507326,0.2942874039052418,0.37479517723110317,0.2364378333369738,0.21495327102803738,0,0,0,0.8421052631578947,0.5,0.7,0.038461538461538464,0,0,0,0,0,0.2631573644615324,0.1520289649104958,0,0,0,0.20482667696877702,0.11273461459711254,0.13760182376186014,0,0.06594027790507377,0,0.1913147450427534,0,0.07352884635836925,0,0.11722948127122132,0.10850257661998412,0.10825260249465304,0.21333775777210306,0.21506345001572053,0.21379917255121536,0.18927965404399943,0.21083804872954248,0.20408396065744028,0.20701996649210824,0.20354973704862778,0.2323071150779989,0.22391872516680794,0.24232227355803757,0.20676396262912353,0.22069212827224952,0.2226468587141085,0.24037709802952323,0.247523940124769,0.2780685384967901,0.25039885210144125,0.26499213322913956,0.16910856134157104,0.9134199134199129,0.08029560111934465,0.05714285714285714,0,0.47619047619047666,0.18364634817647052,0.19950011147814745,0.19900344153796015,0,0,0.4117647058823529,1,0.6111111111111112,0.06666666666666667,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.5,0,0,0,0,0,0,0.21052631578947367,0.07407407407407407,0.5,0,0,0,0,0,0.5365588514558544,0,0.1618036968707957,0,0,0,0,0,0,0,0,0,0.35275578932626617,0.6000000000000001,0.8421052631578962,0.8,0.34615384615384615,0.3333333333333333,0.013116198434014011,0.4582902840107979,0.19349949334514496,0.21231627028337463,0.6046085300739706,0.08329980136005692,0.06562900719946188,0.07771336188360349,0.04476578363595817,0.17901234567901234,0.7741265575372586,0.208
CHEMBL288109,0.8408273459612455,0.5548519068863247,0.20133749491557454,0.20318185257369467,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.1919191919191919,0.13322436212845182,0.818752855527251,0.538290067042262,0.3885313360584278,0.6329311235716678,0.10519834304036446,0.17529453190939104,0.1700472042666835,0.15210078134708485,0.12097276926542236,0.1775612409206222,0.17766923673282006,0.17381734022414125,0.16281331896913495,0.14072731335904526,0.9921641118832488,0.04424731466815724,0.3251575812077878,0.2311066941775192,0.2932343369511494,0.3750595150883284,0.21823080312499724,0.19626168224299065,0,0,0,0.7368421052631579,0.5,0.7,0.038461538461538464,0,0,0,0,0,0.2631573644615324,0.1520289649104958,0,0,0,0.20482667696877702,0.11762193713970741,0.13760182376186014,0,0.06594027790507377,0,0.1991495500354853,0,0.07352884635836925,0,0.1137572449826592,0.11121382166988464,0.11905033756049323,0.21539610302532938,0.22803882055033978,0.2428721809281506,0.17060011375214149,0.1904556785270142,0.18827527372558805,0.190322553303147,0.19056580229297745,0.22540664808272176,0.21338522056283415,0.2361401551873235,0.1868977979710915,0.20135092698948615,0.2092475859288874,0.22754717788661705,0.24034853335721376,0.2796138546698304,0.24992644356529936,0.2693385113680534,0.13998234774933804,0.9078341013824885,0.06978199798770726,0.05714285714285714,0,0.5128205128205133,0.16327647573856746,0.17179168557301924,0.16934711196277016,0,0,0.4117647058823529,0,0.6111111111111112,0.06666666666666667,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.5,0,0,0,0,0,0,0.21052631578947367,0,0.3333333333333333,0,0,0,0,1,0.5412386709928135,0,0.17125463672064617,0,0,0,0,0,0,0,0,0,0.35275578932626617,0.5428571428571427,0.8235294117647082,0.7777777777777779,0.3076923076923077,0,0.013116198434014011,0.4325727030020091,0.17584537739526548,0.19282604556054792,0.6251402578428856,0.08349731845996967,0.06563491037115067,0.07810585298230988,0.03539947651967746,0.16666666666666666,0.7005863669679941,0.192
CHEMBL288152,0.7891051600261267,0.43822367525465483,0.24861655694351048,0.24228156001725126,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.23232323232323232,0.13458422584195315,0.7678518759025393,0.6218948637225618,0.3383369630461423,0.6273258276288636,0.10382084688515275,0.18848205789549505,0.1673001901148603,0.14619178408782346,0.11381701254671282,0.20801125056608083,0.20381278189971272,0.1929410607012737,0.17861563139505462,0.15357442944088098,0.2870813397129191,0.017624646084546964,0.4095021307972761,0.14287100313142523,0.48073647006051934,0.39018206808136807,0.2802965428573501,0.21495327102803738,0,0,0.125,0.7368421052631579,0.3333333333333333,0.8,0,0,0,0,0,0,0.2797796151903434,0.10361937252482661,0,0,0,0.19968383089725128,0.09984110426268808,0.09528932386360689,0,0.04038000859118769,0,0.18336879486027474,0,0.054032446486051745,0,0.09253971558895883,0.08223386594044711,0.07497760502140086,0.2160386685320342,0.2116860090688869,0.20948886592399316,0.18712487433523586,0.21343315656130482,0.19570573339291597,0.2058263946903874,0.2026982799347219,0.2256120755557513,0.21431655117556675,0.23435408423194135,0.21998148093293493,0.22902105449377205,0.2265927343658299,0.24919995575406112,0.2533735809514649,0.28719576618023807,0.27517857359494097,0.28917451969638874,0.17228596646072375,0.9134199134199129,0.09511269983336212,0.08571428571428572,0,0.535714285714285,0.18364634817647052,0.2110963653578153,0.2074716160638025,0.14285714285714285,0,0.47058823529411764,1,0.6111111111111112,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0.21052631578947367,0.07407407407407407,0.5,0,0.24043823710144938,0.05493752436593298,0,0,0.3818820857879985,0,0.045746999914373886,0,0,0,0,0,0,0,0,0.24087312099974895,0.8399473665965823,0.6000000000000001,1,1,0.38461538461538464,0.3333333333333333,0.03603757229540577,0.4582902840107979,0.1894554966839632,0.21309776878636427,0.6314354339548105,0.09556313169326748,0.05833216381910324,0.21215104044764646,0.04439019237314992,0.1728395061728395,0.738089420962619,0.204
CHEMBL288823,0.8322752013934247,0.53461931815902,0.22243364910411395,0.23128960407582416,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.2222222222222222,0.13289224667760158,0.8255228621736885,0.5280180943235306,0.37989755388391283,0.6510209454971715,0.11489466109618925,0.1911131776478346,0.18177799705008868,0.16122421093129452,0.12456546871242972,0.19214022605856862,0.18994673115354813,0.18187760585372953,0.1692810556390498,0.1437940762742446,0.2870813397129191,0.04423672019017796,0.32513079651731974,0.16902013826052667,0.2752897090218704,0.3758846861764841,0.25464486354895033,0.21495327102803738,0,0,0,0.7368421052631579,0.5,0.7,0.11538461538461539,0,0,0,0,0,0.2631573644615324,0.1506628405214513,0,0,0,0.20482667696877702,0.1169671600754882,0.13760182376186014,0,0.06594027790507377,0,0.19914955003548565,0,0.07352884635836925,0,0.11722948127122132,0.10815933670464396,0.11109259734130206,0.2285852241190511,0.23703406692630188,0.23530851942550438,0.18927965404399943,0.21083804872954248,0.20408396065744028,0.20701996649210824,0.20316697494834926,0.23493669052716712,0.2207366046126574,0.23424154985565218,0.21122878125023614,0.22993243286506626,0.2347217841785363,0.2580457580216344,0.2718064003432875,0.30676368429214945,0.2884069266032513,0.3119484491555272,0.176522506619594,0.9134199134199129,0.08759520122110326,0.05714285714285714,0,0.595238095238095,0.18364634817647052,0.19950011147814745,0.19900344153796015,0,0,0.5294117647058824,0,0.6111111111111112,0.06666666666666667,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.5,0,0,0,0,0,0,0.21052631578947367,0,0.5,0,0,0,0,0,0.5432199262025418,0,0.13104797635462476,0,0,0,0,0,0,0,0,0,0.35275578932626617,0.6000000000000001,1,1,0.38461538461538464,0.3333333333333333,0.013116198434014011,0.4582902840107979,0.19486730541662037,0.21231356621983513,0.6045157062843065,0.08322146640035921,0.06560705801478905,0.0777184556399072,0.0455639150694257,0.17901234567901234,0.7636208160273639,0.208
CHEMBL288863,0.9614979316350969,0.8803890486856795,0.25473704104928846,0.23997752441829942,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.21212121212121213,0.10587128506886488,0.8381991220326689,0.5478288534758071,0.38508665935747594,0.6331695476794281,0.1751175788452907,0.2127844933806841,0.21392002973850965,0.1884874748754169,0.13637127250681025,0.224484786154753,0.2213487599266446,0.212819459780489,0.1943857762724729,0.16265577638596018,0.2870813397129191,0.18569392073781,0.3251448726403315,0.14263467156530082,0.8490400782497071,0.43029917281161323,0.22339720639625935,0.21495327102803738,0,0,0,0.8421052631578947,0.5,0.7,0.038461538461538464,0,0,0,0,0,0.2631573644615324,0.1520289649104958,0,0,0,0.20482667696877702,0.1620501147320058,0.13760182376186014,0,0.06594027790507377,0,0.28260196892492156,0,0.07352884635836925,0,0.11722948127122132,0.10850257661998412,0.10825260249465304,0.27388939012195423,0.25483065816147327,0.26517456661873917,0.18927965404399943,0.21083804872954248,0.20408396065744028,0.20701996649210824,0.20354973704862778,0.2323071150779989,0.22391872516680794,0.24232227355803757,0.23277487786166182,0.24229771588439836,0.25588178283320834,0.26918047093679026,0.2688324630001684,0.3141493641792661,0.294212310973019,0.30449482066404304,0.16910856134157104,0.9134199134199129,0.08029560111934465,0.05714285714285714,0,0.47619047619047666,0.18364634817647052,0.19950011147814745,0.19900344153796015,0,0,0.4117647058823529,1,0.6111111111111112,0.06666666666666667,0,0,0.4444444444444444,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0,0,0,0,1,0,0,0.21052631578947367,0.07407407407407407,0.5,0,0,0,0,0,0.5365588514558544,0,0.1618036968707957,0,0,0,0,0,0,0,0,0,0.35275578932626617,0.6000000000000001,0.8421052631578962,0.8,0.34615384615384615,0.3333333333333333,0.013116198434014011,0.4582902840107979,0.21517445942683291,0.21231627028337463,0.6046085300739706,0.08329980136005692,0.06562900719946188,0.07771336188360349,0.04476578363595817,0.17901234567901234,0.8867578793061324,0.208
CHEMBL288914,0.8143784019159591,0.4934951550557307,0.22184091123860028,0.23178838354416176,0,0,0,0,0,0,0,0.6206896551724138,0.5625,0.2222222222222222,0.11011930232626685,0.8421214837876408,0.53503803364393,0.3758832295884785,0.6504426481419523,0.10276435321525455,0.1786023284910546,0.1632224036789117,0.14548513043747,0.11774997895321038,0.1904420534492342,0.18727478467884923,0.17716220470182129,0.16450255051088208,0.14128079769542398,0.2870813397129191,0.044227820584878966,0.32514660643358795,0.1658951246977787,0.27529349145692084,0.3771183738914167,0.2537305790318994,0.205607476635514,0,0,0,0.7368421052631579,0.5,0.7,0.11538461538461539,0,0,0,0,0,0.2797796151903434,0.10989552879852227,0,0,0,0.21236271833778103,0.1075517088728191,0.09757830713855098,0,0.06594027790507377,0,0.17632774406494364,0,0.07352884635836925,0,0.09046985098272875,0.09070885202965652,0.09357086900040154,0.21344731603158884,0.22858168490137046,0.2256405446384502,0.17778510418930624,0.20281051642734998,0.18994299557281372,0.194732524081351,0.19719378700612833,0.22385200272820885,0.19838158065807876,0.21958111633909397,0.2060568331363073,0.22708383310130426,0.2293581947275857,0.25402018819617095,0.27098261273130014,0.30368319882107914,0.2826554105034565,0.3083280855627488,0.1646954986760812,0.9553571428571429,0.08933811693196718,0.05714285714285714,0,0.595238095238095,0.1734526130794937,0.19678126881899868,0.19233763345195704,0,0,0.5294117647058824,0,0.6666666666666666,0.06666666666666667,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.25,0,0,0,0,0,0,0.21052631578947367,0,0.5,0,0,0,0,0,0.48740000064650707,0,0.09392174686394636,0,0,0,0,0,0,0,0,0,0.35275578932626617,0.6285714285714284,0.8421052631578962,0.8,0.38461538461538464,0.3333333333333333,0.013116198434014011,0.44561521551592637,0.18265897111713433,0.20325128502610423,0.6386302571857134,0.05776721481420774,0.06558499391291889,0.07771590876175526,0.04185495134919424,0.16666666666666666,0.7439530906425603,0.196
